,Unnamed: 0,id,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,has_lift,is_exterior,has_parking,lat,long
136,159,21583,95.0,2,1.0,2,155000,1632,0,0,0,1,0,40.3439243,-3.7112622
137,160,21582,74.0,3,1.0,1,100000,1351,0,0,0,1,0,40.341441100000004,-3.684808099999999
138,161,21581,97.0,2,1.0,0,210000,2165,0,0,1,1,1,40.356048200000004,-3.6820150999999997
139,162,21580,90.0,2,2.0,7,240000,2667,0,0,1,1,1,40.343084600000005,-3.7039877
140,163,21579,130.0,4,2.0,3,257000,1977,0,0,1,1,0,40.3483951,-3.7116620000000005
141,164,21578,49.0,2,1.0,0,84000,1714,0,0,1,1,0,40.342161600000004,-3.7087328
142,165,21577,151.0,3,2.0,6,314000,2079,0,0,1,1,1,40.3563278,-3.6847169
143,166,21576,69.0,3,1.0,4,107000,1551,0,0,0,1,0,40.3435934,-3.6862981
144,167,21575,170.0,3,2.0,8,325000,1912,0,0,1,1,1,40.3494119,-3.6782697
145,169,21573,98.0,3,2.0,7,284900,2907,0,0,1,1,1,40.3565741,-3.6848567
146,170,21572,50.0,1,1.0,7,135000,2700,0,0,1,1,1,40.3425881,-3.7033811
147,171,21571,136.0,3,2.0,5,230000,1691,0,0,1,1,1,40.3339175,-3.6994369
148,173,21569,95.0,3,1.0,2,185000,1947,0,0,0,1,0,40.3439243,-3.7112622
149,175,21567,43.0,1,1.0,0,84000,1953,0,0,0,1,0,40.348469,-3.6887006
150,183,21559,110.0,3,2.0,5,275000,2500,0,0,1,1,1,40.349550799999996,-3.6780052000000003
151,184,21558,83.0,3,1.0,3,91500,1102,0,0,0,1,0,40.343968200000006,-3.7165806000000003
152,186,21556,65.0,2,1.0,0,86860,1336,1,0,0,1,0,40.348357299999996,-3.7084674
153,187,21555,58.0,3,1.0,3,105000,1810,0,0,0,1,0,40.354038,-3.6813607000000004
154,188,21554,115.0,3,2.0,6,216000,1878,0,0,1,1,1,40.341583299999996,-3.6764712999999998
155,189,21553,82.0,3,1.0,4,120000,1463,0,0,0,1,0,40.3462554,-3.7106025000000002
156,190,21552,83.0,3,1.0,0,135000,1627,0,0,1,1,0,40.3483951,-3.7116620000000005
157,191,21551,90.0,2,1.0,0,212000,2356,0,0,1,1,0,40.341583299999996,-3.6764712999999998
158,192,21550,95.0,2,2.0,5,184000,1937,0,0,1,1,0,40.34232720000001,-3.6880107000000004
159,194,21548,178.0,4,2.0,5,299990,1685,0,0,1,1,1,40.358919799999995,-3.683701
160,195,21547,59.0,2,1.0,2,117000,1983,0,0,0,1,0,40.35345160000001,-3.6851038999999997
161,196,21546,100.0,4,1.0,0,165000,1650,0,0,1,1,0,40.3545842,-3.6953123
162,197,21545,68.0,3,1.0,4,95000,1397,1,0,0,1,0,40.3479198,-3.7154013999999997
163,200,21542,81.0,3,2.0,3,155000,1914,0,0,1,1,1,40.3339175,-3.6994369
164,201,21541,91.0,2,2.0,5,228208,2508,0,0,1,1,1,40.3554369,-3.6956860000000002
165,202,21540,95.0,3,1.0,3,100000,1053,1,0,0,1,0,40.3527792,-3.6807167
166,204,21538,60.0,2,1.0,3,105000,1750,0,0,0,0,0,40.3465777,-3.7135743999999997
167,205,21537,80.0,3,1.0,3,165000,2062,0,0,1,1,0,40.3494633,-3.699619799999999
168,206,21536,60.0,2,1.0,5,73000,1217,0,0,1,1,0,40.341550299999994,-3.6881855000000003
169,207,21535,50.0,1,1.0,6,159000,3180,0,0,1,1,1,40.343084600000005,-3.7039877
170,209,21533,96.0,2,2.0,7,210000,2188,0,0,1,1,1,40.358204799999996,-3.7029106
171,210,21532,71.0,2,2.0,2,198000,2789,0,0,1,1,0,40.35505380000001,-3.685633699999999
172,211,21531,74.0,2,1.0,1,139900,1891,0,0,0,1,0,40.3517253,-3.6865639999999997
173,212,21530,65.0,2,1.0,2,110000,1692,0,0,0,1,0,40.34097209999999,-3.691918
174,214,21528,75.0,3,1.0,2,103000,1373,0,0,0,1,0,40.3446983,-3.7130216000000003
175,215,21527,63.0,3,1.0,0,100000,1587,1,0,0,0,0,40.34848239999999,-3.6897212
176,217,21525,115.0,3,1.0,1,154900,1347,0,0,0,1,0,40.3446983,-3.7130216000000003
177,218,21524,63.0,2,1.0,2,82260,1306,0,0,1,1,0,40.3435934,-3.6862981
178,220,21522,100.0,2,2.0,0,154900,1549,0,0,1,1,1,40.3344664,-3.6998206
179,221,21521,90.0,3,2.0,3,155000,1722,0,0,1,1,1,40.3353467,-3.6994742999999994
180,222,21520,66.0,3,1.0,2,88000,1333,0,0,0,1,0,40.34435939999999,-3.6909451
181,223,21519,102.0,3,2.0,5,225000,2206,0,0,1,1,0,40.354792100000004,-3.6993111000000005
182,225,21517,95.0,4,1.0,4,138000,1453,0,0,0,1,0,40.349520899999995,-3.6893311
183,226,21516,120.0,3,1.0,2,195000,1625,0,0,1,1,0,40.358951899999994,-3.6957623
184,227,21515,90.0,3,2.0,4,222000,2467,0,0,1,1,1,40.34297189999999,-3.6745495999999997
185,228,21514,64.0,3,1.0,0,80500,1258,1,0,0,1,0,40.3540575,-3.6918733
186,229,21513,80.0,3,1.0,3,182000,2275,0,0,1,1,0,40.35527889999999,-3.6946752999999997
187,230,21512,120.0,3,2.0,2,295000,2458,0,0,0,1,1,40.3471298,-3.7079084000000004
188,231,21511,82.0,2,2.0,6,270000,3293,0,0,1,1,1,40.35325750000001,-3.7055653
189,232,21510,81.0,3,1.0,3,116100,1433,0,0,0,1,0,40.353398,-3.6815396000000002
190,233,21509,103.0,3,2.0,4,250000,2427,0,0,1,1,1,40.35478639999999,-3.6865152
191,235,21507,70.0,3,1.0,3,99000,1414,0,0,1,1,0,40.3448495,-3.6900086
192,236,21506,60.0,3,1.0,2,74550,1242,1,0,0,0,0,40.34402730000001,-3.6905248999999998
193,238,21504,95.0,3,1.0,2,130000,1368,0,0,0,1,0,40.3501729,-3.6870479
194,239,21503,70.0,3,1.0,2,120000,1714,1,0,0,1,0,40.3485703,-3.6907120000000004
195,240,21502,71.0,3,1.0,1,149000,2099,0,0,1,1,0,40.35503679999999,-3.6907449999999997
196,241,21501,70.0,3,1.0,3,135000,1929,1,0,1,1,0,40.35503679999999,-3.6907449999999997
197,242,21500,98.0,4,2.0,0,230000,2347,0,0,1,1,0,40.3565611,-3.692292199999999
198,243,21499,55.0,3,1.0,2,91000,1655,0,0,0,1,0,40.351645899999994,-3.6961957
199,244,21498,115.0,4,1.0,1,184900,1608,0,0,0,1,0,40.348991600000005,-3.6892002999999995
200,245,21497,78.0,3,1.0,4,127000,1628,0,0,0,0,0,40.3438425,-3.705843
201,246,21496,68.0,3,1.0,4,83900,1234,0,0,0,1,0,40.341550299999994,-3.6881855000000003
202,247,21495,120.0,3,1.0,2,180000,1500,0,0,0,1,1,40.3444206,-3.7094374999999986
203,248,21494,64.0,3,1.0,1,76000,1188,1,0,0,1,0,40.34435939999999,-3.6909451
204,249,21493,92.0,4,1.0,5,163000,1772,0,0,1,1,0,40.3561022,-3.6937585
205,250,21492,154.0,3,2.0,3,280000,1818,0,0,1,1,1,40.3445242,-3.6752730000000002
206,251,21491,105.0,3,2.0,0,180000,1714,0,0,0,1,0,40.3491736,-3.6861347
207,254,21488,53.0,3,1.0,3,114300,2157,0,0,0,0,0,40.347933000000005,-3.6904147000000003
208,259,21483,53.0,3,1.0,3,114300,2157,0,0,0,0,0,40.347933000000005,-3.6904147000000003
209,260,21482,68.0,3,1.0,2,88000,1294,0,0,0,1,0,40.34435939999999,-3.6909451
210,261,21481,75.0,3,1.0,5,110000,1467,0,0,0,0,0,40.3565861,-3.698763999999999
211,262,21480,83.0,2,1.0,1,146000,1759,0,0,1,1,0,40.342659999999995,-3.7032358
212,263,21479,95.0,3,1.0,0,112000,1179,1,0,0,0,0,40.3445896,-3.7150657
213,264,21478,30.0,1,1.0,0,59000,1967,0,0,0,1,0,40.341429999999995,-3.6879699999999995
214,265,21477,53.0,1,1.0,6,146000,2755,0,0,1,1,1,40.3387828,-3.6786671
215,266,21476,125.0,3,3.0,7,275000,2200,0,0,1,1,0,40.3484715,-3.6763540999999997
216,269,21473,66.0,2,1.0,2,96000,1455,0,0,0,1,0,40.341550299999994,-3.6881855000000003
217,270,21472,63.0,3,1.0,4,82000,1302,0,0,0,1,0,40.3436791,-3.687756
218,272,21470,95.0,3,1.0,0,199000,2095,0,0,0,1,1,40.3395538,-3.717536
219,273,21469,65.0,2,1.0,2,232000,3569,0,0,1,1,1,40.3436516,-3.7043327000000006
220,274,21468,69.0,2,1.0,1,240000,3478,0,0,1,1,0,40.34499829999999,-3.7066114999999997
221,276,21466,60.0,3,1.0,3,120000,2000,0,0,0,1,0,40.3435744,-3.7113582000000003
222,277,21465,90.0,3,2.0,4,172000,1911,0,0,1,1,1,40.3356085,-3.6991597
223,278,21464,60.0,3,1.0,2,82260,1371,0,0,1,1,0,40.3448495,-3.6900086
224,279,21463,65.0,2,1.0,0,109000,1677,0,0,1,1,0,40.35702390000001,-3.6970982000000006
225,280,21462,115.0,4,1.0,1,133000,1157,0,0,1,1,0,40.35301860000001,-3.6934751000000006
226,281,21461,83.0,3,2.0,1,111000,1337,1,0,1,1,0,40.34288799999999,-3.691710499999999
227,282,21460,55.0,2,1.0,2,110000,2000,0,0,0,1,0,40.3468528,-3.7073207000000004
228,284,21458,68.0,3,1.0,1,156000,2294,0,0,0,1,0,40.345430799999995,-3.7143205999999998
229,285,21457,89.0,2,2.0,1,228000,2562,0,0,1,1,0,40.34370070000001,-3.7048623999999997
230,286,21456,61.0,3,1.0,4,89000,1459,0,0,0,1,0,40.341550299999994,-3.6881855000000003
231,288,21454,68.0,3,1.0,2,94000,1382,0,0,0,1,0,40.34435939999999,-3.6909451
233,291,21451,63.0,3,1.0,1,167000,2651,0,0,1,1,0,40.35479829999999,-3.6920269
234,293,21449,63.0,3,1.0,3,84000,1333,0,0,0,1,0,40.345742,-3.7142675000000005
235,294,21448,52.0,2,1.0,4,101000,1942,1,0,0,0,0,40.3573265,-3.6996870000000004
236,295,21447,125.0,3,2.0,1,210000,1680,0,0,1,1,1,40.3597826,-3.6912361000000002
237,296,21446,125.0,3,3.0,1,275000,2200,0,0,1,0,0,40.3450448,-3.6751735999999986
238,297,21445,75.0,3,1.0,2,131400,1752,0,0,0,0,0,40.350592299999995,-3.6884918
239,301,21441,95.0,2,2.0,0,154500,1626,0,0,1,0,0,40.3451009,-3.7046962
240,302,21440,61.0,3,1.0,4,100000,1639,0,0,0,1,0,40.354038,-3.6813607000000004
241,303,21439,42.0,4,1.0,0,95900,2283,0,0,0,0,0,40.342051899999994,-3.6859822
242,304,21438,85.0,3,1.0,1,154900,1822,0,0,0,1,1,40.348991600000005,-3.6892002999999995
243,305,21437,80.0,2,1.0,3,115000,1438,0,0,1,1,0,40.3495819,-3.695319699999999
244,306,21436,55.0,2,1.0,3,96000,1745,0,0,0,1,0,40.348991600000005,-3.6892002999999995
245,307,21435,60.0,0,1.0,0,85000,1417,0,0,0,1,0,40.3455419,-3.7155508999999998
246,308,21434,60.0,2,1.0,3,95000,1583,0,0,0,1,0,40.3435934,-3.6862981
247,312,21430,82.0,3,1.0,3,83900,1023,0,0,0,1,0,40.341550299999994,-3.6881855000000003
248,313,21429,53.0,2,1.0,1,96000,1811,0,0,0,1,0,40.35051319999999,-3.6878101
249,314,21428,69.0,2,1.0,0,118600,1719,0,0,0,0,0,40.3445196,-3.7041489000000003
250,315,21427,58.0,2,1.0,1,118000,2034,0,0,0,1,0,40.35479829999999,-3.6920269
251,316,21426,70.0,2,1.0,1,202000,2886,0,0,1,1,0,40.3520776,-3.6855601000000004
252,317,21425,47.0,1,1.0,3,144000,3064,0,0,1,0,0,40.3520776,-3.6855601000000004
253,318,21424,64.0,2,1.0,1,98968,1546,0,0,0,0,0,40.348469,-3.6887006
254,319,21423,50.0,2,1.0,3,105000,2100,0,0,0,1,0,40.350646000000005,-3.6874169
255,320,21422,103.0,3,2.0,7,265000,2573,0,0,1,1,1,40.34747280000001,-3.6770211
256,321,21421,90.0,3,2.0,1,290000,3222,0,0,1,1,1,40.3480677,-3.6782327000000006
257,322,21420,66.0,2,1.0,3,90000,1364,0,0,0,1,0,40.354038,-3.6813607000000004
258,323,21419,70.0,2,1.0,0,75000,1071,0,0,0,1,0,40.345771299999996,-3.7164686000000002
259,324,21418,60.0,2,1.0,2,125000,2083,0,0,0,1,0,40.3461261,-3.7113019
260,325,21417,101.0,2,2.0,6,255000,2525,0,0,1,1,1,40.3394553,-3.6755552000000002
261,326,21416,75.0,3,1.0,3,117300,1564,0,0,0,0,0,40.3486449,-3.7143919000000003
262,327,21415,55.0,2,1.0,3,96600,1756,1,0,0,1,0,40.34686440000001,-3.7075213
263,328,21414,77.0,3,1.0,3,119000,1545,0,0,0,1,0,40.361526,-3.6971217000000003
264,329,21413,56.0,3,1.0,1,100000,1786,0,0,1,1,0,40.35503679999999,-3.6907449999999997
265,330,21412,68.0,3,1.0,2,97000,1426,0,0,0,1,0,40.35228060000001,-3.6808447999999996
266,331,21411,72.0,3,1.0,0,95000,1319,1,0,1,1,0,40.35503679999999,-3.6907449999999997
267,332,21410,70.0,3,1.0,3,135000,1929,0,0,0,1,0,40.3474538,-3.7050201
268,333,21409,75.0,2,2.0,0,195000,2600,0,0,0,1,0,40.34774609999999,-3.6904204
269,334,21408,120.0,3,1.0,1,195000,1625,0,0,0,1,0,40.346648200000004,-3.7078656000000003
270,335,21407,91.0,2,2.0,1,215000,2363,0,0,1,1,1,40.3524125,-3.707089799999999
271,336,21406,95.0,2,1.0,2,122000,1284,0,0,0,1,0,40.3463863,-3.7129898999999997
272,337,21405,61.0,3,1.0,1,125000,2049,0,0,0,1,0,40.3487594,-3.7006671000000004
273,338,21404,73.0,2,1.0,1,120000,1644,0,0,0,1,0,40.349299200000004,-3.6858571
274,339,21403,66.0,3,1.0,1,93000,1409,1,0,0,1,0,40.3459396,-3.7132674
275,340,21402,68.0,2,1.0,4,125000,1838,0,0,0,1,0,40.3491886,-3.6999017
276,341,21401,70.0,3,1.0,3,104840,1498,0,0,0,1,0,40.343968200000006,-3.7165806000000003
277,343,21399,54.0,3,1.0,0,71000,1315,1,0,0,0,0,40.3492408,-3.7005586000000004
278,344,21398,56.0,3,1.0,1,105000,1875,0,0,1,1,0,40.35503679999999,-3.6907449999999997
279,345,21397,100.0,4,1.0,1,165000,1650,0,0,1,1,0,40.3536003,-3.6953693
280,346,21396,125.0,4,2.0,0,173000,1384,0,0,1,1,0,40.3507283,-3.697965
281,347,21395,54.0,3,1.0,0,71000,1315,1,0,0,1,0,40.3492408,-3.7005586000000004
282,348,21394,130.0,4,2.0,2,168000,1292,0,0,1,1,0,40.34288799999999,-3.691710499999999
283,349,21393,68.0,2,1.0,0,99900,1469,0,0,0,1,0,40.351645899999994,-3.6961957
284,351,21391,75.0,3,1.0,3,120000,1600,0,0,0,1,0,40.347841300000006,-3.7056513999999994
285,352,21390,80.0,2,1.0,1,95000,1188,0,0,0,1,0,40.3494633,-3.699619799999999
286,353,21389,64.0,2,1.0,2,110000,1719,0,0,0,0,0,40.339971999999996,-3.6912587
287,354,21388,69.0,4,1.0,3,85900,1245,0,0,0,1,0,40.341550299999994,-3.6881855000000003
288,355,21387,115.0,4,1.0,1,184900,1608,0,0,0,1,0,40.3490653,-3.6895428999999997
289,356,21386,70.0,3,1.0,2,142500,2036,0,0,0,0,0,40.3417059,-3.6876330999999998
290,358,21384,90.0,2,1.0,4,140000,1556,0,0,0,1,0,40.3487412,-3.7096793
291,359,21383,75.0,3,1.0,3,117300,1564,0,0,0,0,0,40.3486449,-3.7143919000000003
292,360,21382,71.0,2,1.0,1,120000,1690,0,0,0,1,0,40.350494899999994,-3.6912906000000003
293,361,21381,76.0,3,1.0,2,110000,1447,0,0,1,1,0,40.3427218,-3.6841038999999998
294,362,21380,114.0,4,2.0,2,299000,2623,0,0,1,1,0,40.3485391,-3.7120447
295,363,21379,90.0,3,2.0,3,180000,2000,0,0,1,1,1,40.3357842,-3.6995221
296,364,21378,70.0,3,1.0,1,85000,1214,1,0,0,1,0,40.3436436,-3.6913275000000003
297,365,21377,80.0,3,1.0,0,100000,1250,1,0,0,1,0,40.34413,-3.70534
298,366,21376,96.0,4,2.0,7,170000,1771,1,0,1,1,0,40.360782799999996,-3.6943498
299,367,21375,50.0,1,1.0,2,125000,2500,0,0,1,1,0,40.3523586,-3.6813487
300,368,21374,85.0,3,2.0,1,230000,2706,0,0,1,1,1,40.3541156,-3.6878144
301,369,21373,90.0,3,2.0,5,300000,3333,0,0,1,1,1,40.346915700000004,-3.6761233
302,370,21372,60.0,3,1.0,0,120000,2000,0,0,1,1,0,40.3447415,-3.691477099999999
303,371,21371,90.0,2,2.0,7,240000,2667,0,0,1,1,1,40.3428123,-3.7048965
304,372,21370,60.0,3,1.0,4,140000,2333,0,0,0,1,0,40.340080799999996,-3.6869908
305,373,21369,105.0,3,2.0,2,135000,1286,0,0,0,1,0,40.3501181,-3.6961785000000003
306,374,21368,140.0,3,3.0,4,340000,2429,1,0,1,1,1,40.3412514,-3.6753774
307,375,21367,112.0,3,2.0,1,230000,2054,0,0,0,1,0,40.3445766,-3.7133407999999997
308,376,21366,60.0,3,1.0,4,145000,2417,0,0,0,1,0,40.3398719,-3.6875707
309,377,21365,62.0,2,1.0,2,142450,2298,1,0,0,1,0,40.3491736,-3.6861347
310,379,21363,81.0,3,1.0,3,160000,1975,0,0,1,1,0,40.35972039999999,-3.6951840999999988
311,380,21362,75.0,3,1.0,3,180000,2400,0,0,0,1,1,40.3517653,-3.6891955999999997
312,381,21361,72.0,3,1.0,2,130000,1806,0,0,1,1,0,40.3476588,-3.7146633999999996
313,382,21360,95.0,2,2.0,3,250000,2632,0,0,1,1,1,40.34747280000001,-3.6770211
314,383,21359,49.0,1,1.0,2,190000,3878,0,0,1,1,1,40.3430708,-3.7031076
315,384,21358,90.0,3,1.0,2,169000,1878,0,0,0,1,0,40.34736290000001,-3.7151605000000005
316,385,21357,78.0,2,1.0,3,168000,2154,0,0,0,1,0,40.3436071,-3.7052985
317,386,21356,100.0,3,1.0,3,210000,2100,0,0,0,1,0,40.3447405,-3.704360899999999
318,390,21352,110.0,3,2.0,2,189000,1718,0,0,1,1,1,40.3346543,-3.700221
319,391,21351,115.0,3,3.0,3,245000,2130,0,0,1,1,1,40.341488,-3.6759744
320,393,21349,75.0,3,1.0,4,155000,2067,0,0,1,1,0,40.34219279999999,-3.6842954
321,394,21348,116.0,4,2.0,0,170000,1466,1,0,1,1,0,40.3510489,-3.697918999999999
322,395,21347,48.0,2,1.0,4,120000,2500,0,0,1,1,0,40.354395700000005,-3.6823018
323,396,21346,80.0,3,1.0,0,125000,1562,1,0,0,1,0,40.34867,-3.6862632000000004
324,397,21345,81.0,3,1.0,2,139500,1722,0,0,0,1,0,40.353797899999996,-3.683045
325,398,21344,95.0,4,2.0,7,198000,2084,1,0,1,1,0,40.3595134,-3.6941672999999997
326,399,21343,60.0,4,1.0,5,75000,1250,1,0,0,1,0,40.3418849,-3.6869330000000002
327,400,21342,50.0,2,1.0,3,123000,2460,0,0,1,1,0,40.343943599999996,-3.7084701
328,401,21341,50.0,1,1.0,6,148000,2960,0,0,1,1,1,40.3430708,-3.7031076
329,404,21338,50.0,2,1.0,2,140000,2800,0,0,0,1,0,40.346988,-3.708622999999999
330,405,21337,94.0,4,1.0,1,190000,2021,0,0,1,1,0,40.3597159,-3.6965529000000004
331,406,21336,80.0,3,1.0,1,150000,1875,0,0,0,1,0,40.3607907,-3.6960787000000006
332,407,21335,65.0,2,1.0,0,110000,1692,0,0,0,1,0,40.35267929999999,-3.685406599999999
333,408,21334,105.0,3,2.0,2,190000,1810,0,0,1,1,1,40.332645899999996,-3.6996351
334,409,21333,100.0,3,1.0,0,142000,1420,0,0,1,1,0,40.355300299999996,-3.6955218
335,412,21330,72.0,3,1.0,2,140000,1944,0,0,0,1,0,40.348512899999996,-3.7135137
336,414,21328,106.0,3,1.0,1,145000,1368,0,0,1,1,0,40.3508615,-3.7102818999999996
337,415,21327,67.0,2,1.0,5,115000,1716,0,0,0,1,0,40.3556506,-3.6986310999999987
338,416,21326,60.0,2,1.0,0,150000,2500,0,0,0,1,0,40.34853820000001,-3.7119282999999994
339,417,21325,71.0,2,1.0,1,202000,2845,0,0,1,0,0,40.3517088,-3.6888197
340,418,21324,48.0,1,1.0,1,144000,3000,0,0,1,0,0,40.3517088,-3.6888197
341,419,21323,60.0,2,1.0,1,120000,2000,0,0,0,1,0,40.342963899999994,-3.7048193999999994
342,420,21322,60.0,3,1.0,1,105000,1750,0,0,0,1,0,40.34435939999999,-3.6909451
343,421,21321,61.0,3,1.0,1,108000,1770,0,0,1,1,0,40.3494633,-3.699619799999999
344,422,21320,115.0,3,1.0,4,147000,1278,0,0,1,1,0,40.3504053,-3.7105843999999997
345,423,21319,55.0,2,1.0,3,95000,1727,0,0,0,1,0,40.3455614,-3.7131760000000003
346,424,21318,65.0,3,1.0,0,99500,1531,1,0,1,1,0,40.355858000000005,-3.6903608
347,425,21317,118.0,3,2.0,0,179000,1517,0,0,1,1,1,40.3356085,-3.6991597
348,427,21315,80.0,3,1.0,3,100000,1250,1,0,0,1,0,40.3448092,-3.708116699999999
349,428,21314,147.0,4,2.0,4,340000,2313,0,0,1,1,1,40.34745270000001,-3.6776551
350,429,21313,81.0,3,1.0,2,139500,1722,0,0,0,1,0,40.353797899999996,-3.683045
351,430,21312,108.0,4,2.0,2,156000,1444,0,0,0,1,0,40.35661470000001,-3.6993127999999995
352,431,21311,133.0,4,2.0,6,280000,2105,0,0,1,1,1,40.3588127,-3.6831273
353,432,21310,90.0,3,2.0,5,139000,1544,0,0,1,1,0,40.340808100000004,-3.6882735
354,433,21309,63.0,2,1.0,1,102000,1619,1,0,0,1,0,40.34125,-3.691214
355,434,21308,95.0,2,1.0,0,154500,1626,0,0,1,0,0,40.3448281,-3.7058052000000004
356,436,21306,115.0,3,1.0,4,148000,1287,0,0,1,1,0,40.3503901,-3.7113757000000005
357,437,21305,70.0,3,1.0,4,95000,1357,0,0,0,1,0,40.3440622,-3.6860032
358,438,21304,71.0,3,1.0,5,100000,1408,0,0,1,1,0,40.3413774,-3.687786599999999
359,439,21303,70.0,3,1.0,5,97000,1386,0,0,0,1,0,40.3403545,-3.6891364999999996
360,440,21302,100.0,3,2.0,4,179000,1790,0,0,1,1,0,40.3589166,-3.685164
361,441,21301,63.0,3,1.0,5,119000,1889,0,0,0,1,0,40.3415322,-3.6914926
362,442,21300,60.0,2,1.0,3,95000,1583,0,0,0,1,0,40.3441291,-3.7132155
363,443,21299,105.0,3,2.0,5,260000,2476,0,0,1,1,0,40.352962899999994,-3.6996815
364,444,21298,93.0,2,2.0,1,210000,2258,0,0,1,1,1,40.3481208,-3.7092557
365,445,21297,80.0,2,2.0,1,250000,3125,0,0,1,1,1,40.354656799999994,-3.6828258999999997
366,446,21296,54.0,2,1.0,3,148000,2741,0,0,0,1,0,40.3555307,-3.6983615
367,448,21294,68.0,3,1.0,1,88000,1294,1,0,0,1,0,40.34097209999999,-3.691918
368,450,21292,100.0,3,2.0,5,299995,3000,0,0,1,1,1,40.62097139999999,-4.0195244
369,451,21291,62.0,2,2.0,2,148000,2387,0,0,0,1,0,40.3460705,-3.7148606
370,453,21289,83.0,3,1.0,3,155000,1867,0,0,0,1,0,40.3446983,-3.7130216000000003
372,457,21285,65.0,3,1.0,3,110000,1692,1,0,0,1,0,40.3487559,-3.7089197
373,458,21284,65.0,2,1.0,8,125000,1923,0,0,1,1,0,40.36366829999999,-3.6981953
374,459,21283,70.0,2,2.0,0,196000,2800,0,0,0,1,1,40.3587718,-3.6850881
375,460,21282,49.0,2,1.0,0,120000,2449,0,0,0,1,0,40.3482184,-3.709936299999999
376,461,21281,100.0,3,2.0,4,210000,2100,0,0,1,1,0,40.3591535,-3.6847112
377,462,21280,90.0,4,2.0,0,230000,2556,0,0,1,1,1,40.3603929,-3.6865262999999997
378,463,21279,65.0,3,1.0,0,107583,1655,0,0,0,1,0,40.3420388,-3.7107425000000003
379,464,21278,68.0,2,1.0,8,120000,1765,0,0,1,1,0,40.3450352,-3.6904741999999997
380,465,21277,90.0,3,1.0,1,140000,1556,1,0,0,1,0,40.3460264,-3.7065522000000004
381,466,21276,55.0,2,1.0,0,135000,2455,0,0,1,1,0,40.356948700000004,-3.6954806000000002
382,467,21275,70.0,2,1.0,3,126000,1800,0,0,0,1,0,40.3442256,-3.7070677000000005
383,468,21274,123.0,4,2.0,3,220000,1789,0,0,0,1,1,40.3438873,-3.7111663
384,469,21273,74.0,2,2.0,2,198000,2676,0,0,1,1,0,40.35505380000001,-3.685633699999999
385,470,21272,64.0,2,1.0,2,150000,2344,0,0,0,1,0,40.35700689999999,-3.6962542999999997
386,471,21271,80.0,3,2.0,0,160000,2000,0,0,1,1,1,40.3356085,-3.6991597
387,472,21270,113.0,3,2.0,1,359900,3185,0,0,1,1,1,40.3567003,-3.6843288999999997
388,473,21269,89.0,3,2.0,4,174000,1955,0,0,1,1,1,40.335401700000006,-3.6991543
389,474,21268,109.0,3,1.0,1,185000,1697,0,0,0,1,0,40.3478208,-3.7135648
390,475,21267,120.0,3,1.0,4,180000,1500,1,0,0,1,0,40.3464013,-3.704476
391,476,21266,101.0,2,2.0,0,245000,2426,0,0,1,1,1,40.344604,-3.7069454
392,478,21264,52.0,2,1.0,4,85000,1635,0,0,1,1,0,40.34814250000001,-3.6907672
393,479,21263,75.0,3,1.0,0,139900,1865,0,0,0,1,0,40.353351200000006,-3.6912937999999995
394,480,21262,75.0,3,1.0,4,113000,1507,0,0,0,1,0,40.351645899999994,-3.6961957
395,482,21260,54.0,3,1.0,3,91957,1703,0,0,0,1,0,40.3517088,-3.6888197
396,483,21259,65.0,3,1.0,3,109900,1691,0,0,0,1,0,40.342350700000004,-3.7104687000000007
397,484,21258,65.0,2,1.0,4,105000,1615,0,0,0,1,0,40.3471856,-3.7108883
398,485,21257,60.0,2,1.0,0,70000,1167,0,0,0,1,0,40.3403861,-3.6917275000000003
399,486,21256,69.0,2,1.0,0,132000,1913,0,0,0,1,0,40.3430374,-3.7089705000000004
400,487,21255,65.0,3,1.0,0,120000,1846,0,0,1,1,0,40.34435939999999,-3.6909451
401,488,21254,90.0,3,1.0,1,159000,1767,0,0,0,0,0,40.3479665,-3.7047988
402,489,21253,100.0,3,2.0,3,230000,2300,0,0,1,1,1,40.34649,-3.70301
403,491,21251,83.0,3,2.0,1,99900,1204,0,0,1,0,0,40.3428859,-3.6923046000000004
404,492,21250,81.0,3,1.0,3,116100,1433,0,0,0,0,0,40.353243299999995,-3.6820568999999996
405,493,21249,65.0,3,1.0,2,120000,1846,0,0,0,1,0,40.34232720000001,-3.6880107000000004
406,494,21248,60.0,2,1.0,3,138000,2300,0,0,0,1,1,40.34386,-3.7148137
407,495,21247,83.0,3,1.0,1,116675,1406,0,0,0,1,0,40.3508542,-3.689641099999999
408,496,21246,76.0,2,1.0,2,109491,1441,0,0,1,1,0,40.341441100000004,-3.684808099999999
409,498,21244,80.0,2,2.0,1,250000,3125,0,0,1,1,1,40.356055700000006,-3.6824891
410,499,21243,88.0,2,2.0,1,304000,3455,0,0,1,1,0,40.344604,-3.7069454
411,500,21242,67.0,3,1.0,1,150000,2239,0,0,0,1,0,40.345402899999996,-3.7140203
412,501,21241,90.0,3,1.0,1,208000,2311,0,0,1,1,0,40.35243759999999,-3.700765199999999
413,503,21239,89.0,3,1.0,0,139000,1562,1,0,1,1,0,40.349299200000004,-3.6858571
414,507,21235,68.0,2,1.0,3,207000,3044,0,0,1,1,1,40.3494119,-3.6782697
