,id,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,has_lift,is_exterior,has_parking,coordinates
16645,5097,60.0,2,1.0,1,126000,2100,False,False,False,True,False,"{'lat': 40.3944768, 'lng': -3.7358661}"
16646,5096,75.0,3,1.0,4,177000,2360,False,False,True,True,False,"{'lat': 40.38281629999999, 'lng': -3.7476555}"
16647,5095,66.0,3,1.0,4,135000,2045,False,False,,,False,"{'lat': 40.3899887, 'lng': -3.7400073}"
16648,5094,68.0,2,1.0,5,118000,1735,True,False,True,True,False,"{'lat': 40.3707867, 'lng': -3.7601233}"
16649,5093,75.0,3,1.0,2,120000,1600,True,False,False,False,False,"{'lat': 40.3752339, 'lng': -3.7528382}"
16650,5092,132.0,2,1.0,3,195000,1477,False,False,False,True,True,"{'lat': 40.371126, 'lng': -3.747042999999999}"
16651,5091,54.0,1,1.0,Bajo,130000,2407,False,False,False,True,False,"{'lat': 40.3951722, 'lng': -3.7230518}"
16652,5090,57.0,3,1.0,4,127600,2239,False,False,False,True,False,"{'lat': 40.3701497, 'lng': -3.7453627}"
16653,5089,82.0,2,1.0,1,156348,1907,True,False,True,,False,"{'lat': 40.3771907, 'lng': -3.7432907}"
16654,5088,89.0,2,1.0,1,157000,1764,False,False,False,True,False,"{'lat': 40.3894041, 'lng': -3.742537}"
16657,5085,30.0,0,1.0,Bajo,98000,3267,False,False,True,True,False,"{'lat': 40.3894098, 'lng': -3.7349602}"
16658,5084,74.0,3,1.0,4,148000,2000,True,False,False,True,False,"{'lat': 40.3759401, 'lng': -3.7454959}"
16659,5083,60.0,2,1.0,Bajo,140000,2333,False,False,False,True,False,"{'lat': 40.3845593, 'lng': -3.731136}"
16660,5082,70.0,2,2.0,2,205000,2929,False,False,True,True,True,"{'lat': 40.388706, 'lng': -3.7194335}"
16661,5081,124.0,3,2.0,6,318500,2569,False,False,True,True,True,"{'lat': 40.375031, 'lng': -3.7460084}"
16662,5080,45.0,1,1.0,2,89000,1978,True,False,False,False,False,"{'lat': 40.3919359, 'lng': -3.7199426}"
16663,5079,119.0,4,2.0,2,199000,1672,False,False,False,True,False,"{'lat': 40.37277479999999, 'lng': -3.7536464}"
16664,5078,55.0,1,1.0,5,185000,3364,False,False,True,True,True,"{'lat': 40.3729559, 'lng': -3.7388156}"
16665,5077,113.0,3,2.0,1,415000,3673,False,False,True,True,True,"{'lat': 40.3625584, 'lng': -3.766316}"
16666,5076,50.0,0,1.0,5,180000,3600,False,False,True,True,False,"{'lat': 40.3871922, 'lng': -3.7215026}"
16667,5075,52.0,1,1.0,4,169900,3267,False,False,True,True,False,"{'lat': 40.38935379999999, 'lng': -3.7385501}"
16668,5074,90.0,2,2.0,3,295000,3278,False,False,True,True,True,"{'lat': 40.3616615, 'lng': -3.7576856}"
16669,5073,112.0,3,2.0,1,265000,2366,False,False,True,True,False,"{'lat': 40.38879499999999, 'lng': -3.737473999999999}"
16670,5072,52.0,1,1.0,3,185000,3558,False,False,True,True,True,"{'lat': 40.3702549, 'lng': -3.7674809}"
16671,5071,57.0,1,1.0,4,185000,3246,False,False,True,True,True,"{'lat': 40.3729559, 'lng': -3.7388156}"
16672,5070,75.0,3,1.0,2,245000,3267,False,False,False,True,False,"{'lat': 40.3891768, 'lng': -3.7367919}"
16673,5069,75.0,3,1.0,5,175000,2333,False,False,True,True,False,"{'lat': 40.3771058, 'lng': -3.7319042}"
16674,5068,35.0,1,1.0,Bajo,42000,1200,True,False,False,True,False,"{'lat': 40.381383, 'lng': -3.7408708}"
16676,5066,60.0,2,1.0,2,139000,2317,False,False,False,True,False,"{'lat': 40.3937372, 'lng': -3.7259369}"
16677,5065,66.0,3,1.0,3,124200,1882,False,,False,,False,"{'lat': 40.3831121, 'lng': -3.7250088}"
16678,5064,53.0,3,1.0,1,169000,3189,False,,False,,False,"{'lat': 40.38862719999999, 'lng': -3.7215746}"
16679,5063,78.0,2,2.0,,225000,2885,False,True,True,True,True,"{'lat': 40.39144539999999, 'lng': -3.7200151}"
16680,5062,74.0,3,1.0,4,148000,2000,True,False,False,True,False,"{'lat': 40.3759401, 'lng': -3.7454959}"
16681,5061,61.0,1,1.0,1,129000,2115,True,False,True,True,True,"{'lat': 40.3962915, 'lng': -3.7336377}"
16682,5060,75.0,3,1.0,Bajo,170000,2267,False,,False,,False,"{'lat': 40.3824835, 'lng': -3.7286961}"
16683,5059,69.0,3,1.0,2,120600,1748,False,False,False,,False,"{'lat': 40.3973463, 'lng': -3.7342859}"
16684,5058,59.0,2,1.0,3,172000,2915,False,False,False,False,False,"{'lat': 40.3878419, 'lng': -3.7275261}"
16686,5056,92.0,2,1.0,Bajo,139000,1511,True,False,False,True,False,"{'lat': 40.38215330000001, 'lng': -3.7272965}"
16687,5055,60.0,2,1.0,Bajo,105000,1750,False,False,True,True,False,"{'lat': 40.3837183, 'lng': -3.7271196}"
16688,5054,65.0,2,1.0,3,118000,1815,False,False,False,True,False,"{'lat': 40.3830166, 'lng': -3.7310236}"
16689,5053,37.0,1,1.0,,122000,3297,False,False,False,,False,"{'lat': 40.3845129, 'lng': -3.746598}"
16691,5051,110.0,2,1.0,5,299000,2718,False,False,True,True,False,"{'lat': 40.39496159999999, 'lng': -3.7098065}"
16693,5049,114.0,4,2.0,Bajo,210000,1842,False,False,True,True,False,"{'lat': 40.3771048, 'lng': -3.752231}"
16694,5048,72.0,3,1.0,3,128000,1778,False,False,False,True,False,"{'lat': 40.3892444, 'lng': -3.7216273}"
16695,5047,73.0,2,1.0,5,122000,1671,False,False,True,True,False,"{'lat': 40.3707867, 'lng': -3.7601233}"
16697,5045,75.0,3,1.0,3,150000,2000,False,False,False,True,False,"{'lat': 40.3901139, 'lng': -3.7400182}"
16698,5044,73.0,2,1.0,5,122000,1671,False,False,True,True,False,"{'lat': 40.3707867, 'lng': -3.7601233}"
16701,5041,77.0,3,1.0,3,172000,2234,False,False,True,False,False,"{'lat': 40.3918894, 'lng': -3.7419667}"
16702,5040,80.0,2,2.0,2,230000,2875,False,False,True,True,True,"{'lat': 40.37871000000001, 'lng': -3.74183}"
16703,5039,53.0,1,1.0,3,95000,1792,False,False,,True,False,"{'lat': 40.3944768, 'lng': -3.7358661}"
16704,5038,95.0,3,2.0,2,122000,1284,False,False,True,True,False,"{'lat': 40.3760686, 'lng': -3.7390145}"
16705,5037,75.0,2,2.0,2,299000,3987,False,False,True,True,True,"{'lat': 40.3625584, 'lng': -3.766316}"
16706,5036,98.0,3,2.0,6,285000,2908,False,False,True,False,False,"{'lat': 40.396159, 'lng': -3.7101327}"
16707,5035,93.0,3,2.0,1,215000,2312,False,False,True,True,False,"{'lat': 40.3930755, 'lng': -3.726088}"
16708,5034,63.0,2,1.0,2,130000,2063,False,False,False,True,False,"{'lat': 40.3758108, 'lng': -3.7411297}"
16709,5033,70.0,1,1.0,7,250000,3571,False,False,True,True,False,"{'lat': 40.3729559, 'lng': -3.7388156}"
16710,5032,93.0,3,1.0,4,205000,2204,False,False,True,True,False,"{'lat': 40.3763429, 'lng': -3.7443194}"
16711,5031,84.0,3,1.0,Bajo,195000,2321,False,False,True,False,False,"{'lat': 40.3844343, 'lng': -3.7203657}"
16712,5030,79.0,3,1.0,4,149900,1897,False,False,False,False,False,"{'lat': 40.3675808, 'lng': -3.754801199999999}"
16713,5029,127.0,3,2.0,2,337000,2654,False,False,True,True,True,"{'lat': 40.3616615, 'lng': -3.7576856}"
16714,5028,120.0,3,2.0,2,278000,2317,False,False,True,True,True,"{'lat': 40.3729559, 'lng': -3.7388156}"
16715,5027,99.0,2,2.0,2,290000,2929,False,False,True,True,True,"{'lat': 40.3729559, 'lng': -3.7388156}"
16716,5026,72.0,1,1.0,1,195000,2708,False,False,True,True,True,"{'lat': 40.36635, 'lng': -3.75364}"
16717,5025,84.0,3,1.0,Bajo,150000,1786,False,False,False,True,False,"{'lat': 40.3843627, 'lng': -3.7412973}"
16718,5024,63.0,2,1.0,3,123000,1952,False,False,False,True,False,"{'lat': 40.3853945, 'lng': -3.7435288}"
16719,5023,65.0,3,1.0,2,145000,2231,False,False,False,True,False,"{'lat': 40.3723782, 'lng': -3.7536068}"
16720,5022,54.0,1,1.0,,118000,2185,False,False,False,,False,"{'lat': 40.3845129, 'lng': -3.746598}"
16721,5021,83.0,3,2.0,Bajo,159000,1916,True,False,False,True,False,"{'lat': 40.3944173, 'lng': -3.735161599999999}"
16722,5020,65.0,3,1.0,4,145000,2231,False,False,True,True,False,"{'lat': 40.3786077, 'lng': -3.7280857}"
16723,5019,79.0,3,1.0,1,158000,2000,False,False,True,True,False,"{'lat': 40.3786077, 'lng': -3.7280857}"
16724,5018,57.0,2,1.0,Bajo,139000,2439,False,False,True,True,False,"{'lat': 40.3931857, 'lng': -3.7258071}"
16725,5017,114.0,4,2.0,7,189000,1658,True,False,True,True,False,"{'lat': 40.3786077, 'lng': -3.7280857}"
16727,5015,55.0,1,1.0,3,175000,3182,False,False,True,True,True,"{'lat': 40.3729559, 'lng': -3.7388156}"
16728,5014,75.0,2,1.0,4,155000,2067,False,False,False,False,False,"{'lat': 40.3815129, 'lng': -3.7323522}"
16729,5013,98.0,3,2.0,2,255000,2602,False,True,True,True,True,"{'lat': 40.3773352, 'lng': -3.742634999999999}"
16730,5012,98.0,3,2.0,1,245000,2500,False,True,True,True,True,"{'lat': 40.3773352, 'lng': -3.742634999999999}"
16731,5011,65.0,2,1.0,4,105000,1615,True,False,False,True,False,"{'lat': 40.390465, 'lng': -3.7140595}"
16732,5010,55.0,2,1.0,1,109000,1982,False,False,False,True,False,"{'lat': 40.3913459, 'lng': -3.7139939}"
16733,5009,68.0,2,1.0,Bajo,130000,1912,False,False,False,True,False,"{'lat': 40.38692899999999, 'lng': -3.7415849}"
16734,5008,56.0,1,1.0,1,192000,3429,False,False,True,True,True,"{'lat': 40.3618982, 'lng': -3.750727}"
16735,5007,95.0,3,2.0,3,117000,1232,False,False,True,True,False,"{'lat': 40.37985279999999, 'lng': -3.7292177}"
16739,5003,100.0,3,1.0,1,209900,2099,False,False,True,True,True,"{'lat': 40.3784935, 'lng': -3.7471987}"
16740,5002,87.0,2,2.0,2,179900,2068,False,False,True,True,True,"{'lat': 40.3784935, 'lng': -3.7471987}"
16743,4999,63.0,2,1.0,3,160000,2540,False,False,False,True,False,"{'lat': 40.3882549, 'lng': -3.7251328}"
16745,4997,58.0,2,1.0,2,129000,2224,False,False,False,True,False,"{'lat': 40.3975138, 'lng': -3.7361162}"
16746,4996,62.0,2,1.0,Bajo,122500,1976,False,False,False,True,False,"{'lat': 40.3872435, 'lng': -3.7375824}"
16747,4995,75.0,4,1.0,,234000,3120,False,False,,,False,"{'lat': 40.3931857, 'lng': -3.7258071}"
16748,4994,51.0,3,1.0,3,98990,1941,True,False,False,,False,"{'lat': 40.3856937, 'lng': -3.7206427}"
16749,4993,67.0,3,1.0,3,140000,2090,True,False,False,,False,"{'lat': 40.3897924, 'lng': -3.722447}"
16750,4992,94.0,3,1.0,3,145000,1543,False,False,False,True,False,"{'lat': 40.3853089, 'lng': -3.736839999999999}"
16751,4991,327.0,5,2.0,Bajo,225000,688,False,False,True,True,False,"{'lat': 40.3872767, 'lng': -3.739948799999999}"
16752,4990,160.0,4,2.0,5,260000,1625,False,,True,False,False,"{'lat': 40.3963609, 'lng': -3.7228579}"
16753,4989,63.0,3,1.0,Bajo,86000,1365,False,False,False,True,False,"{'lat': 40.37985279999999, 'lng': -3.7292177}"
16754,4988,106.0,4,2.0,1,390000,3679,False,False,True,True,False,"{'lat': 40.4004842, 'lng': -3.7221203}"
16755,4987,52.0,2,1.0,Bajo,55000,1058,True,False,False,True,False,"{'lat': 40.377722, 'lng': -3.7332414}"
16756,4986,79.0,2,1.0,4,159000,2013,False,,,True,False,"{'lat': 40.3857729, 'lng': -3.7259878}"
16757,4985,79.0,3,1.0,1,157000,1987,False,False,False,True,False,"{'lat': 40.3759676, 'lng': -3.7459284}"
16758,4984,79.0,2,1.0,6,267500,3386,False,False,True,True,False,"{'lat': 40.39496159999999, 'lng': -3.7098065}"
16759,4983,59.0,3,1.0,Bajo,130000,2203,True,False,False,True,False,"{'lat': 40.3830104, 'lng': -3.7272319}"
16760,4982,60.0,2,1.0,Bajo,90000,1500,False,False,True,True,False,"{'lat': 40.3693245, 'lng': -3.7487319}"
16761,4981,89.0,2,1.0,1,150000,1685,False,False,,True,False,"{'lat': 40.3883213, 'lng': -3.742748599999999}"
16762,4980,54.0,2,1.0,4,105000,1944,True,False,False,True,False,"{'lat': 40.3944768, 'lng': -3.7358661}"
16763,4979,80.0,3,1.0,Bajo,225000,2812,True,False,True,True,False,"{'lat': 40.3929373, 'lng': -3.709848}"
16764,4978,50.0,2,1.0,1,90000,1800,True,False,False,True,False,"{'lat': 40.3757363, 'lng': -3.7423278}"
16765,4977,73.0,2,1.0,2,161000,2205,False,False,False,True,False,"{'lat': 40.3942653, 'lng': -3.727190199999999}"
16766,4976,73.0,3,1.0,1,139000,1904,False,False,False,True,False,"{'lat': 40.38761170000001, 'lng': -3.7262359}"
16767,4975,114.0,4,2.0,Bajo,134000,1175,False,False,True,True,False,"{'lat': 40.37985279999999, 'lng': -3.7292177}"
16768,4974,70.0,3,1.0,2,149000,2129,False,False,True,True,False,"{'lat': 40.3871607, 'lng': -3.7158372}"
16769,4973,54.0,2,1.0,3,109900,2035,False,,False,,False,"{'lat': 40.3827965, 'lng': -3.7301068}"
16770,4972,66.0,3,1.0,3,140000,2121,True,False,False,True,False,"{'lat': 40.3891803, 'lng': -3.721738999999999}"
16771,4971,58.0,2,1.0,2,132000,2276,False,False,,True,False,"{'lat': 40.3975138, 'lng': -3.7361162}"
16772,4970,62.0,3,1.0,Bajo,96000,1548,True,False,False,,False,"{'lat': 40.3940084, 'lng': -3.7381039}"
16773,4969,53.0,2,1.0,Bajo,97500,1840,False,False,False,True,False,"{'lat': 40.379789, 'lng': -3.7297002}"
16774,4968,55.0,2,1.0,,148800,2705,False,,True,,False,"{'lat': 40.38611820000001, 'lng': -3.7432908}"
16776,4966,270.0,3,2.0,,315000,1167,False,False,False,,False,"{'lat': 40.4045637, 'lng': -3.724002}"
16777,4965,77.0,3,1.0,1,140000,1818,False,False,False,True,False,"{'lat': 40.374389, 'lng': -3.7437646}"
16778,4964,55.0,1,1.0,2,165000,3000,False,False,True,True,False,"{'lat': 40.3868948, 'lng': -3.719499599999999}"
16779,4963,71.0,2,1.0,1,130000,1831,False,False,False,True,False,"{'lat': 40.3921526, 'lng': -3.7260517}"
16780,4962,72.0,3,1.0,3,152000,2111,False,False,False,True,False,"{'lat': 40.3855704, 'lng': -3.7312444}"
16781,4961,60.0,2,1.0,2,137900,2298,False,False,False,True,False,"{'lat': 40.3707375, 'lng': -3.750319499999999}"
16782,4960,54.0,3,1.0,4,130200,2411,False,False,False,,False,"{'lat': 40.3825995, 'lng': -3.7302798}"
16783,4959,58.0,3,1.0,2,115000,1983,False,,,,False,"{'lat': 40.3930928, 'lng': -3.7318614}"
16784,4958,121.0,3,2.0,3,310000,2562,False,False,True,True,True,"{'lat': 40.3791085, 'lng': -3.7469414}"
16785,4957,68.0,3,1.0,3,130000,1912,False,False,False,True,False,"{'lat': 40.3907279, 'lng': -3.7393473}"
16786,4956,133.0,4,2.0,2,380000,2857,False,False,True,True,True,"{'lat': 40.3752685, 'lng': -3.730651}"
16787,4955,53.0,0,1.0,3,127000,2396,False,False,True,True,False,"{'lat': 40.3877272, 'lng': -3.7427354}"
16788,4954,66.0,2,1.0,3,169000,2561,False,False,False,True,False,"{'lat': 40.3818534, 'lng': -3.7306726}"
16789,4953,66.0,2,1.0,1,169000,2561,False,False,False,True,False,"{'lat': 40.3818534, 'lng': -3.7306726}"
16790,4952,83.0,3,1.0,Bajo,159000,1916,True,False,False,True,False,"{'lat': 40.3944173, 'lng': -3.735161599999999}"
16791,4951,69.0,3,1.0,2,120600,1748,False,False,False,True,False,"{'lat': 40.3973463, 'lng': -3.7342859}"
16792,4950,70.0,2,1.0,2,134000,1914,False,False,False,True,False,"{'lat': 40.3879394, 'lng': -3.7213672}"
16793,4949,72.0,3,1.0,Bajo,145000,2014,False,False,False,True,False,"{'lat': 40.3871617, 'lng': -3.7323604}"
16794,4948,103.0,3,2.0,Bajo,194000,1883,False,False,False,True,False,"{'lat': 40.3930944, 'lng': -3.726320899999999}"
16795,4947,61.0,3,1.0,3,130700,2143,True,False,False,True,False,"{'lat': 40.3824851, 'lng': -3.7295064}"
16796,4946,35.0,1,1.0,Bajo,95000,2714,False,False,False,True,False,"{'lat': 40.3872435, 'lng': -3.7375824}"
16797,4945,142.0,5,3.0,4,370000,2606,True,False,True,True,True,"{'lat': 40.398979, 'lng': -3.7213596}"
16798,4944,79.0,3,1.0,3,127000,1608,False,False,False,True,False,"{'lat': 40.3888146, 'lng': -3.721825}"
16799,4943,83.0,4,1.0,4,134000,1614,False,,,,False,"{'lat': 40.3851781, 'lng': -3.7322265}"
16800,4942,80.0,3,1.0,1,135000,1688,True,False,True,False,False,"{'lat': 40.3786077, 'lng': -3.7280857}"
16801,4941,72.0,3,1.0,1,126000,1750,False,False,False,True,False,"{'lat': 40.3955127, 'lng': -3.7325458}"
16802,4940,76.0,3,1.0,3,172000,2263,False,False,True,True,False,"{'lat': 40.3975138, 'lng': -3.7361162}"
16803,4939,62.0,3,1.0,2,120000,1935,False,False,False,True,False,"{'lat': 40.3733447, 'lng': -3.7457448}"
16804,4938,74.0,3,1.0,2,139000,1878,False,False,False,True,False,"{'lat': 40.3891028, 'lng': -3.72871}"
16805,4937,95.0,3,1.0,3,166000,1747,False,False,True,True,False,"{'lat': 40.37985279999999, 'lng': -3.7292177}"
16806,4936,90.0,3,2.0,3,180000,2000,False,False,False,True,True,"{'lat': 40.39230999999999, 'lng': -3.725369999999999}"
16807,4935,70.0,1,1.0,2,200000,2857,False,False,False,True,False,"{'lat': 40.3923538, 'lng': -3.7204253}"
16808,4934,70.0,3,1.0,5,130000,1857,True,False,False,True,False,"{'lat': 40.3968329, 'lng': -3.730422}"
16809,4933,60.0,2,1.0,2,160000,2667,False,False,False,True,False,"{'lat': 40.3978384, 'lng': -3.7329203}"
16811,4931,70.0,3,1.0,2,114500,1636,True,False,False,True,False,"{'lat': 40.3820765, 'lng': -3.7261732}"
16812,4930,52.0,1,1.0,2,159000,3058,False,True,True,True,False,"{'lat': 40.3833019, 'lng': -3.7462546}"
16816,4926,87.0,3,1.0,3,165000,1897,False,False,True,True,False,"{'lat': 40.37985279999999, 'lng': -3.7292177}"
16817,4925,56.0,3,1.0,Bajo,136570,2439,True,False,False,True,False,"{'lat': 40.3873061, 'lng': -3.741071}"
16818,4924,54.0,2,1.0,,109900,2035,False,,False,,False,"{'lat': 40.3827965, 'lng': -3.7301068}"
16819,4923,85.0,3,1.0,1,175000,2059,False,False,False,True,False,"{'lat': 40.38281629999999, 'lng': -3.7476555}"
16820,4922,95.0,2,2.0,3,305000,3211,False,False,True,True,False,"{'lat': 40.3905385, 'lng': -3.7192281}"
16822,4920,71.0,3,1.0,2,126000,1775,False,False,False,True,False,"{'lat': 40.3818534, 'lng': -3.7306726}"
16823,4919,70.0,2,2.0,4,289000,4129,False,False,True,True,False,"{'lat': 40.3976058, 'lng': -3.7156739}"
16824,4918,49.0,2,1.0,Bajo,145000,2959,True,False,False,True,False,"{'lat': 40.39496159999999, 'lng': -3.7098065}"
16825,4917,59.0,1,1.0,5,190000,3220,False,False,True,True,False,"{'lat': 40.3861, 'lng': -3.73389}"
16826,4916,59.0,1,1.0,1,115000,1949,False,False,False,True,False,"{'lat': 40.3953864, 'lng': -3.7350827}"
16827,4915,78.0,2,1.0,1,285000,3654,False,False,True,True,True,"{'lat': 40.3616615, 'lng': -3.7576856}"
16828,4914,62.0,2,1.0,Bajo,136000,2194,False,False,False,True,False,"{'lat': 40.390042, 'lng': -3.7217973}"
16829,4913,74.0,2,2.0,Bajo,165000,2230,False,False,False,True,False,"{'lat': 40.374009, 'lng': -3.749758999999999}"
16830,4912,112.0,3,2.0,5,265000,2366,False,False,True,True,False,"{'lat': 40.3899887, 'lng': -3.7400073}"
16831,4911,60.0,2,1.0,2,139000,2317,False,False,False,True,False,"{'lat': 40.3937372, 'lng': -3.7259369}"
16832,4910,85.0,2,1.0,Bajo,288000,3388,False,False,True,True,False,"{'lat': 40.3906265, 'lng': -3.7172585}"
16833,4909,72.0,2,1.0,2,135000,1875,False,False,True,True,False,"{'lat': 40.3772162, 'lng': -3.732333}"
16834,4908,62.0,2,1.0,2,135000,2177,False,False,True,True,False,"{'lat': 40.3874487, 'lng': -3.731013599999999}"
16835,4907,74.0,1,1.0,3,195000,2635,False,False,True,True,False,"{'lat': 40.39837960000001, 'lng': -3.7332313}"
16836,4906,75.0,3,1.0,2,150000,2000,False,False,False,True,False,"{'lat': 40.3681843, 'lng': -3.7600686}"
16838,4904,60.0,3,1.0,Entreplanta exterior,166000,2767,False,False,False,True,False,"{'lat': 40.39344000000001, 'lng': -3.71168}"
16839,4903,90.0,3,2.0,1,288486,3205,False,False,True,True,True,"{'lat': 40.3925887, 'lng': -3.7195919}"
16840,4902,82.0,2,2.0,1,239000,2915,False,False,True,True,True,"{'lat': 40.3740939, 'lng': -3.7311819}"
16841,4901,146.0,4,2.0,2,480000,3288,False,False,True,True,True,"{'lat': 40.3914349, 'lng': -3.7154752}"
16842,4900,103.0,3,1.0,3,221000,2146,False,False,False,True,False,"{'lat': 40.3939564, 'lng': -3.7117162}"
16843,4899,240.0,4,2.0,2,420000,1750,False,False,False,True,True,"{'lat': 40.3735016, 'lng': -3.746346}"
16844,4898,74.0,3,1.0,1,150000,2027,False,False,True,True,False,"{'lat': 40.3855191, 'lng': -3.7235854}"
16845,4897,98.0,3,1.0,1,180000,1837,False,False,False,True,False,"{'lat': 40.3933099, 'lng': -3.7396726}"
16846,4896,170.0,5,3.0,1,389800,2293,False,False,True,True,True,"{'lat': 40.3784935, 'lng': -3.7471987}"
16847,4895,95.0,2,2.0,3,305000,3211,False,,True,,False,"{'lat': 40.3905385, 'lng': -3.7192281}"
16848,4894,65.0,3,1.0,1,128000,1969,True,False,False,True,False,"{'lat': 40.3891803, 'lng': -3.721738999999999}"
16849,4893,55.0,2,2.0,Bajo,120000,2182,False,False,False,True,False,"{'lat': 40.3798555, 'lng': -3.7498708}"
16850,4892,60.0,2,1.0,1,115000,1917,False,False,,,False,"{'lat': 40.3892444, 'lng': -3.7216273}"
16852,4890,54.0,2,1.0,3,119900,2220,True,False,True,True,False,"{'lat': 40.38666389999999, 'lng': -3.7291651}"
16853,4889,70.0,3,1.0,1,110000,1571,False,False,False,True,False,"{'lat': 40.3846059, 'lng': -3.7328038}"
16854,4888,96.0,2,2.0,3,305000,3177,False,False,True,True,False,"{'lat': 40.391106, 'lng': -3.7190769}"
16855,4887,82.0,2,2.0,1,239000,2915,False,False,True,True,True,"{'lat': 40.3742997, 'lng': -3.730602}"
16856,4886,99.0,3,2.0,1,245000,2475,False,False,True,True,True,"{'lat': 40.3775703, 'lng': -3.7421907}"
16857,4885,86.0,3,1.0,4,160000,1860,False,False,False,True,False,"{'lat': 40.37985279999999, 'lng': -3.7292177}"
16858,4884,100.0,3,1.0,4,128000,1280,True,False,False,True,False,"{'lat': 40.3818534, 'lng': -3.7306726}"
16859,4883,62.0,3,1.0,2,150000,2419,False,False,False,False,False,"{'lat': 40.3733447, 'lng': -3.7457448}"
16860,4882,74.0,3,1.0,1,130000,1757,True,False,False,True,False,"{'lat': 40.3778611, 'lng': -3.7429181}"
16861,4881,120.0,4,1.0,,277000,2308,False,False,,,False,"{'lat': 40.3950462, 'lng': -3.7298506}"
16862,4880,85.0,3,2.0,Entreplanta exterior,155000,1824,True,False,True,True,False,"{'lat': 40.3875011, 'lng': -3.7233221}"
16863,4879,92.0,2,1.0,1,150000,1630,False,False,True,True,False,"{'lat': 40.3818534, 'lng': -3.7306726}"
16864,4878,59.0,3,1.0,3,215000,3644,False,False,False,True,False,"{'lat': 40.3892236, 'lng': -3.7280083}"
16865,4877,74.0,3,1.0,2,169000,2284,False,False,False,True,False,"{'lat': 40.3942653, 'lng': -3.727190199999999}"
16866,4876,70.0,3,1.0,3,121000,1729,False,False,False,True,True,"{'lat': 40.38281629999999, 'lng': -3.7476555}"
